

							TABLEAU DE BORD CARREFOUR:



V:Vehicule
DA: Date d'arrivée
DFP:Date de fin de passage
TS:Temps de service
LF:Longueur file


 V           DA            DFP             TS		  V           DA           DFP           TS		 LF1     LF2



 Route1	 		                               Route2	 

 3009(V) 	 19h 31m 8s 	  19h 31m 12s  	 0h 0m 3s  	 3009(R) 	 19h 24m 46s	  19h 25m 6s  	 0h 0m 19s  	 0 	 1 
 3010(R) 	 19h 31m 39s 	  19h 32m 5s  	 0h 0m 25s  	 3010(R) 	 19h 24m 58s	  19h 25m 7s  	 0h 0m 8s  	 0 	 2 
 3011(R) 	 19h 32m 1s 	  19h 32m 5s  	 0h 0m 4s  	 3011(V) 	 19h 25m 20s	  19h 25m 23s  	 0h 0m 3s  	 1 	 0 
 3012(V) 	 19h 32m 12s 	  19h 32m 14s  	 0h 0m 1s  	 3012(V) 	 19h 25m 35s	  19h 25m 40s  	 0h 0m 5s  	 0 	 0 
 3013(V) 	 19h 32m 15s 	  19h 32m 18s  	 0h 0m 3s  	 3013(R) 	 19h 26m 14s	  19h 26m 39s  	 0h 0m 24s  	 0 	 0 
 3014(R) 	 19h 33m 8s 	  19h 33m 38s  	 0h 0m 29s  	 3014(R) 	 19h 26m 22s	  19h 26m 39s  	 0h 0m 17s  	 0 	 1 
 3015(V) 	 19h 33m 46s 	  19h 33m 46s  	 0h 0m 0s  	 3015(R) 	 19h 26m 37s	  19h 26m 40s  	 0h 0m 2s  	 0 	 2 
 3016(V) 	 19h 34m 1s 	  19h 34m 3s  	 0h 0m 1s  	 3016(V) 	 19h 26m 41s	  19h 26m 44s  	 0h 0m 3s  	 0 	 0 
 3017(V) 	 19h 34m 13s 	  19h 34m 16s  	 0h 0m 3s  	 3017(V) 	 19h 26m 56s	  19h 27m 1s  	 0h 0m 5s  	 0 	 0 
 3018(O) 	 19h 34m 22s 	  19h 34m 22s  	 0h 0m 0s  	 3018(V) 	 19h 27m 7s	  19h 27m 15s  	 0h 0m 7s  	 0 	 0 
 3019(R) 	 19h 34m 35s 	  19h 35m 11s  	 0h 0m 35s  	 3019(V) 	 19h 27m 14s	  19h 27m 19s  	 0h 0m 4s  	 0 	 1 
 3020(R) 	 19h 34m 51s 	  19h 35m 11s  	 0h 0m 20s  	 3020(R) 	 19h 27m 44s	  19h 28m 12s  	 0h 0m 27s  	 1 	 0 
 3021(R) 	 19h 35m 3s 	  19h 35m 12s  	 0h 0m 8s  	 3021(R) 	 19h 28m 4s	  19h 28m 12s  	 0h 0m 8s  	 2 	 1 
 3022(R) 	 19h 35m 5s 	  19h 35m 14s  	 0h 0m 8s  	 3022(R) 	 19h 28m 4s	  19h 28m 13s  	 0h 0m 9s  	 3 	 2 
 3023(V) 	 19h 35m 14s 	  19h 35m 19s  	 0h 0m 5s  	 3023(O) 	 19h 28m 54s	  19h 28m 54s  	 0h 0m 0s  	 0 	 0 
 3024(V) 	 19h 35m 19s 	  19h 35m 27s  	 0h 0m 7s  	 3024(O) 	 19h 28m 56s	  19h 29m 45s  	 0h 0m 48s  	 0 	 0 
 3025(R) 	 19h 36m 5s 	  19h 36m 44s  	 0h 0m 38s  	 3025(R) 	 19h 29m 42s	  19h 29m 45s  	 0h 0m 2s  	 0 	 1 
 3026(R) 	 19h 36m 6s 	  19h 36m 44s  	 0h 0m 37s  	 3026(V) 	 19h 29m 57s	  19h 29m 58s  	 0h 0m 1s  	 1 	 0 
 3027(R) 	 19h 36m 11s 	  19h 36m 45s  	 0h 0m 34s  	 3027(V) 	 19h 29m 57s	  19h 30m 0s  	 0h 0m 3s  	 2 	 1 
 3028(R) 	 19h 36m 26s 	  19h 36m 47s  	 0h 0m 20s  	 3028(R) 	 19h 30m 44s	  19h 31m 18s  	 0h 0m 33s  	 3 	 0 
 3029(V) 	 19h 37m 20s 	  19h 37m 24s  	 0h 0m 3s  	 3029(R) 	 19h 30m 49s	  19h 31m 18s  	 0h 0m 28s  	 0 	 1 
 3030(R) 	 19h 37m 37s 	  19h 38m 17s  	 0h 0m 39s  	 3030(R) 	 19h 30m 56s	  19h 31m 19s  	 0h 0m 23s  	 0 	 2 
 3031(R) 	 19h 37m 51s 	  19h 38m 17s  	 0h 0m 26s  	 3031(R) 	 19h 31m 2s	  19h 31m 21s  	 0h 0m 18s  	 1 	 3 
 3032(R) 	 19h 38m 7s 	  19h 38m 18s  	 0h 0m 10s  	 3032(V) 	 19h 31m 27s	  19h 31m 32s  	 0h 0m 5s  	 2 	 0 
 3033(R) 	 19h 38m 15s 	  19h 38m 20s  	 0h 0m 4s  	 3033(V) 	 19h 31m 47s	  19h 31m 55s  	 0h 0m 7s  	 3 	 0 
 3034(V) 	 19h 38m 25s 	  19h 38m 30s  	 0h 0m 5s  	 3034(V) 	 19h 31m 49s	  19h 31m 58s  	 0h 0m 8s  	 0 	 1 
 3035(O) 	 19h 39m 0s 	  19h 39m 0s  	 0h 0m 0s  	 3035(R) 	 19h 32m 6s	  19h 32m 51s  	 0h 0m 44s  	 0 	 0 
 3036(R) 	 19h 39m 7s 	  19h 39m 50s  	 0h 0m 42s  	 3036(R) 	 19h 32m 14s	  19h 32m 51s  	 0h 0m 36s  	 0 	 1 
 3037(R) 	 19h 39m 14s 	  19h 39m 50s  	 0h 0m 36s  	 3037(R) 	 19h 32m 42s	  19h 32m 52s  	 0h 0m 9s  	 1 	 2 
 3038(O) 	 19h 40m 32s 	  19h 40m 32s  	 0h 0m 0s  	 3038(R) 	 19h 32m 43s	  19h 32m 54s  	 0h 0m 11s  	 0 	 3 
 3039(R) 	 19h 40m 51s 	  19h 41m 23s  	 0h 0m 31s  	 3039(R) 	 19h 32m 44s	  19h 32m 56s  	 0h 0m 11s  	 0 	 4 
 3040(R) 	 19h 41m 18s 	  19h 41m 23s  	 0h 0m 5s  	 3040(R) 	 19h 32m 48s	  19h 32m 58s  	 0h 0m 10s  	 1 	 5 
 3041(V) 	 19h 41m 31s 	  19h 41m 32s  	 0h 0m 1s  	 3041(V) 	 19h 32m 54s	  19h 33m 5s  	 0h 0m 10s  	 0 	 2 
 3042(R) 	 19h 42m 12s 	  19h 42m 56s  	 0h 0m 43s  	 3042(V) 	 19h 32m 57s	  19h 33m 11s  	 0h 0m 14s  	 0 	 2 
 3043(R) 	 19h 42m 34s 	  19h 42m 56s  	 0h 0m 22s  	 3043(V) 	 19h 33m 14s	  19h 33m 31s  	 0h 0m 16s  	 1 	 0 
 3044(R) 	 19h 42m 44s 	  19h 42m 57s  	 0h 0m 13s  	 3044(R) 	 19h 33m 46s	  19h 34m 24s  	 0h 0m 37s  	 2 	 0 
 3045(R) 	 19h 42m 50s 	  19h 42m 59s  	 0h 0m 8s  	 3045(R) 	 19h 33m 47s	  19h 34m 24s  	 0h 0m 37s  	 3 	 1 
 3046(V) 	 19h 43m 16s 	  19h 43m 21s  	 0h 0m 5s  	 3046(R) 	 19h 34m 6s	  19h 34m 25s  	 0h 0m 18s  	 0 	 2 
 3047(R) 	 19h 43m 58s 	  19h 44m 29s  	 0h 0m 30s  	 3047(V) 	 19h 34m 33s	  19h 34m 36s  	 0h 0m 3s  	 0 	 0 
 3048(R) 	 19h 44m 1s 	  19h 44m 29s  	 0h 0m 28s  	 3048(V) 	 19h 36m 23s	  19h 36m 23s  	 0h 0m 0s  	 1 	 0 
 3049(V) 	 19h 44m 36s 	  19h 44m 37s  	 0h 0m 1s  	 3049(V) 	 19h 36m 26s	  19h 36m 26s  	 0h 0m 0s  	 0 	 0 
 3050(V) 	 19h 44m 46s 	  19h 44m 49s  	 0h 0m 3s  	 3050(V) 	 19h 36m 30s	  19h 36m 31s  	 0h 0m 1s  	 0 	 0 
 3051(V) 	 19h 44m 47s 	  19h 44m 52s  	 0h 0m 5s  	 3051(V) 	 19h 36m 34s	  19h 36m 37s  	 0h 0m 2s  	 1 	 0 
 3052(V) 	 19h 44m 47s 	  19h 44m 55s  	 0h 0m 7s  	 3052(R) 	 19h 36m 57s	  19h 37m 30s  	 0h 0m 32s  	 2 	 0 
 3053(V) 	 19h 46m 28s 	  19h 46m 28s  	 0h 0m 0s  	 3053(R) 	 19h 37m 10s	  19h 37m 30s  	 0h 0m 20s  	 0 	 1 
 3054(O) 	 19h 46m 42s 	  19h 46m 42s  	 0h 0m 0s  	 3054(R) 	 19h 37m 12s	  19h 37m 31s  	 0h 0m 18s  	 0 	 2 
 3055(R) 	 19h 47m 13s 	  19h 47m 35s  	 0h 0m 21s  	 3055(V) 	 19h 37m 37s	  19h 37m 40s  	 0h 0m 3s  	 0 	 0 
 3056(R) 	 19h 47m 30s 	  19h 47m 35s  	 0h 0m 4s  	 3056(V) 	 19h 38m 0s	  19h 38m 5s  	 0h 0m 5s  	 1 	 0 
 3057(V) 	 19h 47m 42s 	  19h 47m 43s  	 0h 0m 1s  	 3057(V) 	 19h 38m 3s	  19h 38m 10s  	 0h 0m 6s  	 0 	 1 
 3058(V) 	 19h 48m 13s 	  19h 48m 15s  	 0h 0m 1s  	 3058(O) 	 19h 38m 15s	  19h 39m 3s  	 0h 0m 47s  	 0 	 0 
 3059(R) 	 19h 48m 34s 	  19h 49m 8s  	 0h 0m 33s  	 3059(R) 	 19h 38m 39s	  19h 39m 3s  	 0h 0m 23s  	 0 	 1 
 3060(R) 	 19h 49m 5s 	  19h 49m 8s  	 0h 0m 2s  	 3060(R) 	 19h 38m 42s	  19h 39m 4s  	 0h 0m 22s  	 1 	 2 
 3061(V) 	 19h 49m 11s 	  19h 49m 12s  	 0h 0m 1s  	 3061(V) 	 19h 39m 19s	  19h 39m 22s  	 0h 0m 3s  	 0 	 0 
 3062(V) 	 19h 49m 43s 	  19h 49m 46s  	 0h 0m 3s  	 3062(V) 	 19h 39m 37s	  19h 39m 42s  	 0h 0m 5s  	 0 	 0 
 3063(O) 	 19h 49m 53s 	  19h 49m 53s  	 0h 0m 0s  	 3063(R) 	 19h 40m 1s	  19h 40m 36s  	 0h 0m 34s  	 0 	 0 
 3064(R) 	 19h 49m 54s 	  19h 50m 41s  	 0h 0m 46s  	 3064(R) 	 19h 40m 4s	  19h 40m 36s  	 0h 0m 32s  	 0 	 1 
 3065(R) 	 19h 50m 3s 	  19h 50m 41s  	 0h 0m 37s  	 3065(R) 	 19h 40m 19s	  19h 40m 37s  	 0h 0m 17s  	 1 	 2 
 3066(R) 	 19h 50m 14s 	  19h 50m 42s  	 0h 0m 28s  	 3066(R) 	 19h 41m 32s	  19h 42m 9s  	 0h 0m 36s  	 2 	 0 
 3067(R) 	 19h 50m 29s 	  19h 50m 44s  	 0h 0m 14s  	 3067(R) 	 19h 41m 37s	  19h 42m 9s  	 0h 0m 32s  	 3 	 1 
 3068(R) 	 19h 51m 48s 	  19h 52m 14s  	 0h 0m 25s  	 3068(R) 	 19h 42m 4s	  19h 42m 10s  	 0h 0m 6s  	 0 	 2 
 3069(R) 	 19h 51m 51s 	  19h 52m 14s  	 0h 0m 23s  	 3069(R) 	 19h 42m 6s	  19h 42m 12s  	 0h 0m 5s  	 1 	 3 
 3070(V) 	 19h 52m 21s 	  19h 52m 23s  	 0h 0m 1s  	 3070(V) 	 19h 42m 20s	  19h 42m 25s  	 0h 0m 5s  	 0 	 0 
 3071(V) 	 19h 52m 23s 	  19h 52m 26s  	 0h 0m 3s  	 3071(R) 	 19h 43m 27s	  19h 43m 42s  	 0h 0m 14s  	 0 	 0 
 3072(V) 	 19h 52m 25s 	  19h 52m 30s  	 0h 0m 5s  	 3072(V) 	 19h 43m 50s	  19h 43m 51s  	 0h 0m 0s  	 1 	 0 
 3073(O) 	 19h 52m 57s 	  19h 52m 57s  	 0h 0m 0s  	 3073(R) 	 19h 45m 8s	  19h 45m 15s  	 0h 0m 6s  	 0 	 0 
 3074(O) 	 19h 52m 57s 	  19h 53m 47s  	 0h 0m 49s  	 3074(V) 	 19h 45m 38s	  19h 45m 38s  	 0h 0m 0s  	 0 	 0 
 3075(R) 	 19h 53m 21s 	  19h 53m 47s  	 0h 0m 26s  	 3075(O) 	 19h 45m 59s	  19h 45m 59s  	 0h 0m 0s  	 1 	 0 
 3076(R) 	 19h 53m 42s 	  19h 53m 48s  	 0h 0m 6s  	 3076(V) 	 19h 46m 57s	  19h 46m 57s  	 0h 0m 0s  	 2 	 0 
 3077(V) 	 19h 53m 51s 	  19h 53m 54s  	 0h 0m 3s  	 3077(V) 	 19h 47m 17s	  19h 47m 17s  	 0h 0m 0s  	 0 	 0 
 3078(V) 	 19h 53m 52s 	  19h 53m 57s  	 0h 0m 5s  	 3078(O) 	 19h 47m 30s	  19h 47m 30s  	 0h 0m 0s  	 1 	 0 
 3079(R) 	 19h 54m 53s 	  19h 55m 20s  	 0h 0m 26s  	 3079(R) 	 19h 48m 1s	  19h 48m 21s  	 0h 0m 19s  	 0 	 0 
 3080(V) 	 19h 55m 20s 	  19h 55m 20s  	 0h 0m 0s  	 3080(V) 	 19h 48m 27s	  19h 48m 28s  	 0h 0m 0s  	 0 	 0 
 3081(V) 	 19h 55m 39s 	  19h 55m 40s  	 0h 0m 1s  	 3081(V) 	 19h 48m 49s	  19h 48m 51s  	 0h 0m 1s  	 0 	 0 
 3082(R) 	 19h 56m 6s 	  19h 56m 53s  	 0h 0m 46s  	 3082(O) 	 19h 49m 2s	  19h 49m 2s  	 0h 0m 0s  	 0 	 0 
 3083(R) 	 19h 56m 11s 	  19h 56m 53s  	 0h 0m 41s  	 3083(R) 	 19h 49m 31s	  19h 49m 54s  	 0h 0m 22s  	 1 	 0 
 3084(R) 	 19h 56m 12s 	  19h 56m 54s  	 0h 0m 42s  	 3084(V) 	 19h 50m 6s	  19h 50m 6s  	 0h 0m 0s  	 2 	 0 
 3085(R) 	 19h 56m 30s 	  19h 56m 56s  	 0h 0m 25s  	 3085(V) 	 19h 50m 9s	  19h 50m 10s  	 0h 0m 1s  	 3 	 0 
 3086(R) 	 19h 56m 51s 	  19h 56m 58s  	 0h 0m 6s  	 3086(R) 	 19h 50m 58s	  19h 51m 27s  	 0h 0m 28s  	 4 	 0 
 3087(V) 	 19h 57m 25s 	  19h 57m 33s  	 0h 0m 7s  	 3087(R) 	 19h 50m 59s	  19h 51m 27s  	 0h 0m 27s  	 0 	 1 
 3088(O) 	 19h 57m 36s 	  19h 58m 26s  	 0h 0m 49s  	 3088(V) 	 19h 51m 48s	  19h 51m 50s  	 0h 0m 1s  	 0 	 0 
 3089(R) 	 19h 58m 10s 	  19h 58m 26s  	 0h 0m 15s  	 3089(V) 	 19h 52m 3s	  19h 52m 6s  	 0h 0m 3s  	 1 	 0 
 3090(R) 	 19h 58m 11s 	  19h 58m 27s  	 0h 0m 15s  	 3090(R) 	 19h 52m 18s	  19h 53m 0s  	 0h 0m 41s  	 2 	 0 
 3091(R) 	 19h 58m 20s 	  19h 58m 29s  	 0h 0m 8s  	 3091(R) 	 19h 52m 23s	  19h 53m 0s  	 0h 0m 36s  	 3 	 1 
 3092(V) 	 19h 58m 54s 	  19h 58m 59s  	 0h 0m 5s  	 3092(R) 	 19h 52m 52s	  19h 53m 1s  	 0h 0m 8s  	 0 	 2 
 3093(R) 	 19h 59m 17s 	  19h 59m 59s  	 0h 0m 41s  	 3093(R) 	 19h 52m 59s	  19h 53m 3s  	 0h 0m 3s  	 0 	 3 
 3094(R) 	 19h 59m 22s 	  19h 59m 59s  	 0h 0m 37s  	 3094(V) 	 19h 53m 35s	  19h 53m 40s  	 0h 0m 4s  	 1 	 0 
 3095(V) 	 20h 0m 28s 	  20h 0m 30s  	 0h 0m 1s  	 3095(R) 	 19h 56m 2s	  19h 56m 6s  	 0h 0m 3s  	 0 	 0 
 3096(R) 	 20h 1m 11s 	  20h 1m 32s  	 0h 0m 20s  	 3096(R) 	 19h 56m 4s	  19h 56m 6s  	 0h 0m 2s  	 0 	 1 
 3097(R) 	 20h 1m 22s 	  20h 1m 32s  	 0h 0m 9s  	 3097(V) 	 19h 56m 21s	  19h 56m 22s  	 0h 0m 1s  	 1 	 0 
 3098(R) 	 20h 1m 22s 	  20h 1m 33s  	 0h 0m 10s  	 3098(V) 	 19h 56m 27s	  19h 56m 30s  	 0h 0m 3s  	 2 	 0 
 3099(V) 	 20h 1m 44s 	  20h 1m 47s  	 0h 0m 3s  	 3099(R) 	 19h 57m 28s	  19h 57m 39s  	 0h 0m 10s  	 0 	 0 
 3100(V) 	 20h 1m 45s 	  20h 1m 50s  	 0h 0m 5s  	 3100(V) 	 19h 57m 47s	  19h 57m 47s  	 0h 0m 0s  	 1 	 0 
 3101(V) 	 20h 1m 47s 	  20h 1m 54s  	 0h 0m 7s  	 3101(O) 	 19h 58m 19s	  19h 58m 19s  	 0h 0m 0s  	 2 	 0 
 3102(V) 	 20h 1m 51s 	  20h 2m 1s  	 0h 0m 10s  	 3102(R) 	 19h 58m 58s	  19h 59m 12s  	 0h 0m 13s  	 1 	 0 
 3103(V) 	 20h 2m 0s 	  20h 2m 12s  	 0h 0m 11s  	 3103(R) 	 20h 0m 31s	  20h 0m 45s  	 0h 0m 13s  	 1 	 0 
 3104(V) 	 20h 2m 10s 	  20h 3m 5s  	 0h 0m 54s  	 3104(V) 	 20h 0m 56s	  20h 0m 57s  	 0h 0m 0s  	 1 	 0 
 3105(O) 	 20h 2m 12s 	  20h 3m 5s  	 0h 0m 53s  	 3105(V) 	 20h 1m 8s	  20h 1m 9s  	 0h 0m 1s  	 1 	 0 
 3106(R) 	 20h 2m 22s 	  20h 3m 6s  	 0h 0m 43s  	 3106(V) 	 20h 1m 17s	  20h 1m 20s  	 0h 0m 3s  	 2 	 0 
 3107(R) 	 20h 2m 32s 	  20h 3m 8s  	 0h 0m 35s  	 3107(O) 	 20h 1m 28s	  20h 1m 28s  	 0h 0m 0s  	 3 	 0 
 3108(R) 	 20h 2m 47s 	  20h 3m 10s  	 0h 0m 22s  	 3108(R) 	 20h 1m 43s	  20h 2m 18s  	 0h 0m 34s  	 4 	 0 
 3109(V) 	 20h 3m 19s 	  20h 3m 27s  	 0h 0m 7s  	 3109(R) 	 20h 1m 49s	  20h 2m 18s  	 0h 0m 29s  	 0 	 1 
 3110(V) 	 20h 3m 22s 	  20h 3m 33s  	 0h 0m 10s  	 3110(R) 	 20h 1m 59s	  20h 2m 19s  	 0h 0m 19s  	 1 	 2 
 3111(V) 	 20h 3m 41s 	  20h 3m 45s  	 0h 0m 3s  	 3111(R) 	 20h 2m 13s	  20h 2m 21s  	 0h 0m 7s  	 0 	 3 
 3112(V) 	 20h 3m 41s 	  20h 4m 38s  	 0h 0m 56s  	 3112(R) 	 20h 2m 16s	  20h 2m 23s  	 0h 0m 6s  	 1 	 4 
 3113(O) 	 20h 3m 45s 	  20h 4m 38s  	 0h 0m 52s  	 3113(R) 	 20h 3m 17s	  20h 3m 51s  	 0h 0m 33s  	 1 	 0 
 3114(R) 	 20h 3m 58s 	  20h 4m 39s  	 0h 0m 41s  	 3114(V) 	 20h 4m 13s	  20h 4m 13s  	 0h 0m 0s  	 2 	 0 
 3115(R) 	 20h 3m 59s 	  20h 4m 41s  	 0h 0m 41s  	 3115(V) 	 20h 4m 21s	  20h 4m 22s  	 0h 0m 1s  	 3 	 0 
 3116(R) 	 20h 4m 30s 	  20h 4m 43s  	 0h 0m 12s  	 3116(V) 	 20h 4m 29s	  20h 4m 31s  	 0h 0m 1s  	 4 	 0 
 3117(V) 	 20h 5m 2s 	  20h 5m 10s  	 0h 0m 7s  	 3117(R) 	 20h 4m 49s	  20h 5m 24s  	 0h 0m 34s  	 0 	 0 
 3118(V) 	 20h 5m 11s 	  20h 5m 18s  	 0h 0m 6s  	 3118(R) 	 20h 5m 14s	  20h 5m 24s  	 0h 0m 10s  	 0 	 1 
 3119(O) 	 20h 5m 22s 	  20h 6m 11s  	 0h 0m 48s  	 3119(R) 	 20h 5m 18s	  20h 5m 25s  	 0h 0m 6s  	 0 	 2 
 3120(V) 	 20h 6m 18s 	  20h 6m 18s  	 0h 0m 0s  	 3120(V) 	 20h 5m 25s	  20h 5m 28s  	 0h 0m 3s  	 0 	 1 
 3121(V) 	 20h 6m 43s 	  20h 6m 44s  	 0h 0m 1s  	 3121(R) 	 20h 6m 12s	  20h 6m 57s  	 0h 0m 44s  	 0 	 0 
 3122(V) 	 20h 6m 45s 	  20h 6m 48s  	 0h 0m 3s  	 3122(R) 	 20h 6m 22s	  20h 6m 57s  	 0h 0m 35s  	 0 	 1 
 3123(R) 	 20h 7m 29s 	  20h 7m 44s  	 0h 0m 14s  	 3123(R) 	 20h 6m 23s	  20h 6m 58s  	 0h 0m 35s  	 0 	 2 
 3124(R) 	 20h 7m 31s 	  20h 7m 44s  	 0h 0m 13s  	 3124(R) 	 20h 6m 50s	  20h 7m 0s  	 0h 0m 9s  	 1 	 3 
 3125(R) 	 20h 7m 34s 	  20h 7m 45s  	 0h 0m 10s  	 3125(R) 	 20h 6m 54s	  20h 7m 2s  	 0h 0m 7s  	 2 	 4 
 3126(R) 	 20h 7m 42s 	  20h 7m 47s  	 0h 0m 4s  	 3126(V) 	 20h 7m 5s	  20h 7m 13s  	 0h 0m 7s  	 3 	 0 
 3127(R) 	 20h 8m 30s 	  20h 9m 17s  	 0h 0m 46s  	 3127(V) 	 20h 7m 8s	  20h 7m 18s  	 0h 0m 10s  	 0 	 1 
 3128(R) 	 20h 8m 32s 	  20h 9m 17s  	 0h 0m 45s  	 3128(R) 	 20h 7m 55s	  20h 8m 30s  	 0h 0m 34s  	 1 	 0 
 3129(R) 	 20h 8m 58s 	  20h 9m 18s  	 0h 0m 20s  	 3129(V) 	 20h 8m 39s	  20h 8m 39s  	 0h 0m 0s  	 2 	 0 
 3130(V) 	 20h 9m 28s 	  20h 9m 31s  	 0h 0m 3s  	 3130(R) 	 20h 9m 20s	  20h 10m 3s  	 0h 0m 42s  	 0 	 0 
 3131(V) 	 20h 9m 49s 	  20h 9m 54s  	 0h 0m 5s  	 3131(R) 	 20h 9m 36s	  20h 10m 3s  	 0h 0m 27s  	 0 	 1 
 3132(O) 	 20h 9m 57s 	  20h 9m 57s  	 0h 0m 0s  	 3132(V) 	 20h 10m 20s	  20h 10m 22s  	 0h 0m 1s  	 0 	 0 
 3133(R) 	 20h 10m 34s 	  20h 10m 50s  	 0h 0m 15s  	 3133(V) 	 20h 10m 26s	  20h 10m 29s  	 0h 0m 3s  	 0 	 0 
 3134(V) 	 20h 10m 56s 	  20h 10m 57s  	 0h 0m 0s  	 3134(R) 	 20h 11m 4s	  20h 11m 36s  	 0h 0m 31s  	 0 	 0 
 3135(V) 	 20h 10m 59s 	  20h 11m 1s  	 0h 0m 1s  	 3135(R) 	 20h 11m 5s	  20h 11m 36s  	 0h 0m 30s  	 0 	 1 
 3136(O) 	 20h 11m 30s 	  20h 11m 30s  	 0h 0m 0s  	 3136(V) 	 20h 11m 36s	  20h 11m 37s  	 0h 0m 1s  	 0 	 1 
 3137(R) 	 20h 11m 39s 	  20h 12m 23s  	 0h 0m 43s  	 3137(V) 	 20h 11m 42s	  20h 11m 45s  	 0h 0m 3s  	 0 	 0 
 3138(R) 	 20h 11m 47s 	  20h 12m 23s  	 0h 0m 36s  	 3138(V) 	 20h 11m 47s	  20h 11m 52s  	 0h 0m 5s  	 1 	 0 
 3139(R) 	 20h 11m 55s 	  20h 12m 24s  	 0h 0m 29s  	 3139(V) 	 20h 11m 53s	  20h 12m 1s  	 0h 0m 7s  	 2 	 0 
 3140(R) 	 20h 12m 10s 	  20h 12m 26s  	 0h 0m 15s  	 3140(O) 	 20h 12m 19s	  20h 12m 19s  	 0h 0m 0s  	 3 	 0 
 3141(R) 	 20h 12m 11s 	  20h 12m 28s  	 0h 0m 16s  	 3141(R) 	 20h 12m 33s	  20h 13m 9s  	 0h 0m 35s  	 4 	 0 
 3142(V) 	 20h 12m 38s 	  20h 12m 46s  	 0h 0m 7s  	 3142(R) 	 20h 12m 59s	  20h 13m 9s  	 0h 0m 10s  	 0 	 1 
 3143(R) 	 20h 13m 11s 	  20h 13m 56s  	 0h 0m 44s  	 3143(V) 	 20h 14m 53s	  20h 14m 53s  	 0h 0m 0s  	 0 	 0 
 3144(R) 	 20h 13m 19s 	  20h 13m 56s  	 0h 0m 36s  	 3144(V) 	 20h 14m 58s	  20h 14m 58s  	 0h 0m 0s  	 1 	 0 
 3145(R) 	 20h 13m 37s 	  20h 13m 57s  	 0h 0m 19s  	 3145(V) 	 20h 15m 9s	  20h 15m 10s  	 0h 0m 1s  	 2 	 0 
 3146(V) 	 20h 13m 59s 	  20h 14m 2s  	 0h 0m 3s  	 3146(R) 	 20h 15m 28s	  20h 16m 15s  	 0h 0m 46s  	 0 	 0 
 3147(V) 	 20h 14m 11s 	  20h 14m 16s  	 0h 0m 5s  	 3147(R) 	 20h 15m 29s	  20h 16m 15s  	 0h 0m 45s  	 0 	 1 
 3148(R) 	 20h 14m 51s 	  20h 15m 29s  	 0h 0m 37s  	 3148(V) 	 20h 16m 33s	  20h 16m 34s  	 0h 0m 1s  	 0 	 0 
 3149(R) 	 20h 14m 56s 	  20h 15m 29s  	 0h 0m 32s  	 3149(R) 	 20h 17m 20s	  20h 17m 48s  	 0h 0m 27s  	 1 	 0 
 3150(V) 	 20h 15m 31s 	  20h 15m 33s  	 0h 0m 1s  	 3150(V) 	 20h 17m 48s	  20h 17m 49s  	 0h 0m 0s  	 0 	 0 
 3151(V) 	 20h 15m 33s 	  20h 15m 36s  	 0h 0m 3s  	 3151(V) 	 20h 18m 10s	  20h 18m 12s  	 0h 0m 1s  	 0 	 0 
 3152(V) 	 20h 15m 35s 	  20h 15m 40s  	 0h 0m 5s  	 3152(V) 	 20h 18m 20s	  20h 18m 23s  	 0h 0m 3s  	 1 	 0 
 3153(V) 	 20h 15m 48s 	  20h 15m 56s  	 0h 0m 7s  	 3153(R) 	 20h 18m 45s	  20h 19m 21s  	 0h 0m 35s  	 0 	 0 
 3154(V) 	 20h 15m 50s 	  20h 16m 1s  	 0h 0m 10s  	 3154(R) 	 20h 18m 46s	  20h 19m 21s  	 0h 0m 34s  	 1 	 1 
 3155(R) 	 20h 16m 21s 	  20h 17m 2s  	 0h 0m 40s  	 3155(R) 	 20h 18m 56s	  20h 19m 22s  	 0h 0m 26s  	 0 	 2 
 3156(R) 	 20h 16m 28s 	  20h 17m 2s  	 0h 0m 34s  	 3156(R) 	 20h 19m 14s	  20h 19m 24s  	 0h 0m 9s  	 1 	 3 
 3157(R) 	 20h 16m 57s 	  20h 17m 3s  	 0h 0m 6s  	 3157(R) 	 20h 19m 17s	  20h 19m 26s  	 0h 0m 8s  	 2 	 4 
 3158(R) 	 20h 17m 1s 	  20h 17m 5s  	 0h 0m 3s  	 3158(V) 	 20h 19m 43s	  20h 19m 50s  	 0h 0m 7s  	 3 	 0 
 3159(V) 	 20h 17m 11s 	  20h 17m 16s  	 0h 0m 5s  	 3159(V) 	 20h 19m 49s	  20h 20m 0s  	 0h 0m 10s  	 0 	 1 
 3160(V) 	 20h 17m 25s 	  20h 17m 33s  	 0h 0m 7s  	 3160(V) 	 20h 19m 53s	  20h 20m 1s  	 0h 0m 7s  	 0 	 1 
 3161(V) 	 20h 17m 28s 	  20h 17m 38s  	 0h 0m 10s  	 3161(V) 	 20h 19m 56s	  20h 20m 54s  	 0h 0m 57s  	 1 	 2 
 3162(V) 	 20h 17m 37s 	  20h 17m 42s  	 0h 0m 4s  	 3162(V) 	 20h 20m 55s	  20h 20m 56s  	 0h 0m 0s  	 1 	 0 
 3163(R) 	 20h 18m 12s 	  20h 18m 35s  	 0h 0m 22s  	 3163(V) 	 20h 21m 13s	  20h 21m 14s  	 0h 0m 1s  	 0 	 0 
